"","Santos","Flamengo RJ","Ceara","Goias","Internacional","Corinthians","Cuiaba","America MG","Athletico-PR","Bragantino","Palmeiras","Juventude","Avai","Fluminense","Coritiba","Sao Paulo","Atletico-MG","Atletico GO","Fortaleza","Botafogo RJ"
"14",-0.0770266066270033,0.261542259855131,-0.381619513278785,-0.0845082767511303,0.0270016233069683,-0.215896960718154,-0.666298262247384,-0.413152678640227,0.00388323176867656,-0.028298664213891,0.326057960212923,-0.611825109814122,-0.235210845520513,0.287887426535367,-0.187737563289826,0.296563157889748,-0.0462079269811861,-0.116967579338957,-0.430821276171135,-0.200885559113996
"15",0.00125546247492758,0.24636409255425,0.144629945262233,-0.0486748639697607,0.270025900863417,-0.167870870057286,-0.438024881970294,-0.345727035329111,-0.0111802515100385,0.0833935924519829,0.298465643387022,-0.108008035506014,-0.205981284574601,0.322324358341185,-0.0995962477060797,0.131112987473637,0.0234929978521259,-0.109005537759859,-0.145269060096517,-0.41229580137771
"16",-0.180235615806693,0.138647510431785,-0.0681937576725357,-0.137395471658486,-0.149134786314041,-0.123699711559048,-0.475931352443413,-0.569733257866707,0.0824539722262323,0.119437616967417,0.293864610424804,-0.305564211148542,-0.23822641653685,0.312773601630555,-0.103914953896195,0.23299716837947,0.164058629524071,-0.0428109156442617,-0.404412027473914,-0.0756795499359756
"17",0.208568194577106,0.219015568837791,-0.12838497386338,-0.0318715779251219,-0.0677683006405441,-0.185804548490287,-0.411365222115443,-0.23071814523665,0.0433661108986995,-0.065389826591961,0.407655666072187,-0.194882580834805,-0.176776736406591,0.432303094417088,-0.0506011812573512,0.220793252432701,0.166577640645278,-0.0337231995518217,-0.226972459337049,-0.172385083847057
"18",-0.0947311505306317,0.34028099185436,-0.144103415951775,-0.2474148868739,0.0275073432415393,-0.308721651300516,-0.461107346152011,-0.35072810264634,-0.189793509260873,0.0864756198233806,0.394428596306333,-0.351778070358074,-0.16976985466907,0.41262338601241,-0.0584338757449581,0.0396469433064979,-0.119811957705046,-0.104112495580391,-0.0563249696976602,-0.315091153170178
"19",-0.0814692093424272,0.260765837331425,-0.162686491949812,-0.183187802650714,0.244600983492799,-0.104536460320564,-0.401781273233506,-0.160478658467122,0.159952668255793,0.230445722840694,0.360689036067024,-0.424706534227618,-0.192170517450719,0.398204000468113,-0.0524194782040718,0.258420137928844,-0.00513900776107401,-0.151312062308649,-0.342016536654479,-0.232477363432181
"20",-0.020379645445759,0.375052606902077,-0.291861579470399,-0.0324547379344147,0.172729553762852,-0.0524538038431891,-0.25133206315488,-0.241253888830495,0.000394866807373523,0.230663021666442,0.339079261691088,-0.378266746366182,-0.0563111370232869,0.487579041624288,-0.000211495288903125,0.0701172514380744,0.0678206089325248,0.156214266483264,-0.363139071954759,-0.217553957784466
"21",-0.313620582956389,0.327663469935065,-0.175532092146297,0.038865841644325,0.280769430496428,-0.115196983097639,-0.257914961140255,0.0327866334094692,0.0709585696563079,0.145904408356992,0.26127878231158,-0.264380474463194,-0.196720606064777,0.36877266102522,-0.225537104393366,0.217112120337177,0.174775301318908,-0.259888984145849,-0.296062834283072,-0.0195069042740902
"22",0.0874708899054944,0.30413536331889,-0.248318134451961,0.0834567177089146,0.102909433570629,-0.235491493403045,-0.540719293397104,-0.333516267383274,-0.0317807704813373,0.146210193858181,0.166983306052168,-0.499050203972832,-0.134122710977308,0.316027674566387,0.0136863870058621,0.0383014760696225,-0.0262607464476124,0.159229151715001,-0.313874422016749,-0.263968316951999
"23",-0.0988096839045657,0.113630351622359,-0.354906369589401,0.0497877678317159,0.0535323277285252,-0.0140860129715091,-0.0602211009912622,-0.365148126708465,0.0654724905408357,0.0320168631180428,0.253062690034743,-0.252446967933635,-0.22379914458453,0.380220314286283,-0.148323211194334,0.215527258190108,0.0407944352907861,-0.0304198853205271,-0.117565832756005,-0.0477526129922621
"24",-0.158528314545943,0.301181318300129,-0.105079547136857,-0.150432078308606,0.242777680848333,0.154018155440279,-0.310256195173545,-0.351078487601591,0.119187977165598,0.292548723038095,0.198677260853726,-0.446237020772737,-0.440258228349359,0.415340038674767,0.00242102785232614,0.115295837786966,0.0086016253210739,-0.113780169609144,0.048201312931343,0.0300322765331047
"25",-0.136802849219373,0.33880179806745,-0.455456792557762,-0.245574830766753,0.202575041349291,0.00313134793251933,-0.295242918450801,-0.170373406569598,0.140769744530798,0.0832436189143008,0.297596999712276,-0.587377935152539,-0.455049013284132,0.306546510357531,-0.12701963114589,0.165621675347807,0.0217427158395517,-0.0777101947525636,-0.196816773060589,-0.303047523378392
"26",-0.0962203052570656,0.372323945644834,-0.244958836694799,-0.162850845832013,0.220164614425026,-0.0134403801304038,-0.209684906776984,-0.383553211058195,-0.12963838039957,0.125236341629225,0.241194103589548,-0.14118753594902,-0.430347785908269,0.237296876326614,-0.0501981648580647,0.18600605297317,0.208584780104272,0.0967048000261136,-0.143803178750005,-0.237614780950143
"27",-0.231737609647453,0.16163343090636,-0.360045670856094,-0.0215348448860256,0.147482239904589,-0.0382027750501405,-0.477584090376083,-0.394994223217301,0.133747883000198,-0.00907497159901772,0.294944465674968,-0.364094743170373,-0.121388049172333,0.287262996522837,0.0265310860990719,0.193221863999292,0.0908414323206075,-0.0281427410193429,-0.0946087551395452,-0.148292909579768
"28",-0.0616667608615075,0.243813113884125,-0.311189774710551,-0.36680444598282,-0.16781112990322,0.0504113874373322,-0.355416417546837,-0.272014538419673,-0.0483616343717211,0.277883526856229,0.153465631961056,-0.542818629979336,-0.403472710190745,0.337113967078247,-0.13875726090305,0.00338433167702068,0.0943456768584387,0.0267689856366422,-0.178976044847988,-0.227450736735953
"29",0.0243604772421541,0.359435398935899,-0.165303206463074,-0.0983949957877785,0.186913371269707,-0.0047952022469089,-0.243893831515139,-0.350763303319722,-0.0950579893047201,0.132895206910528,0.267890943750545,-0.241594435722605,-0.233133297045373,0.213215205850662,-0.168318616559371,0.124076811645003,-0.0623628088500959,-0.182129410427491,-0.331142091443734,-0.289541669024233
"30",-0.186836223313753,0.263004053087599,-0.363219176372875,-0.328088239637757,0.073102475876637,-0.551483817724793,-0.482195239746017,-0.292213901808743,-0.219050363359946,-0.0601013931838026,0.136883009906697,-0.498461842437643,-0.393812438805408,0.186142678443813,-0.0516674552866455,0.0555694297430265,-0.127488905866492,-0.298115636440222,-0.197915137281613,-0.201505885254281
"31",0.0887835619269545,0.206758107304228,-0.220828165872408,-0.126537354368779,0.340369439881285,0.154920859799112,-0.449363567105717,-0.182212604953619,-0.00974843824045486,-0.0207941518893515,0.241400353490088,-0.309597676338795,-0.241636679170789,0.424113257103949,-0.114514358415322,0.0641062552877001,0.103653655844369,-0.214923296797824,-0.255681023602909,-0.0416648404162193
"32",-0.130773615195486,0.334470627572639,-0.052955329155387,-0.0804600776598115,0.224211303798062,-0.175133428983326,-0.486174325207968,-0.128525474535295,0.319394374716857,0.0115848979418972,0.298407297299789,-0.404381604228803,-0.332639763490423,0.18244553581336,-0.251743402667844,0.297655389208072,-0.060777122736116,0.110795603061065,-0.159013018821991,0.0190009084994399
"33",0.142658282491284,0.373120211928059,-0.499664605202977,-0.236316520385601,0.168528399689876,-0.121873957259292,-0.488854293939772,-0.0479415381841505,0.0706553933788109,0.0846131974326409,0.205104004824351,-0.449110588278318,-0.291512443925299,0.447489425227073,-0.113528433745985,0.116860020711595,-0.0388749602484422,-0.319304257136983,-0.0117430956695704,-0.116419865455663
"34",0.0381425022392324,0.371416839399792,0.00733576524148705,0.222885626727093,0.29767110676495,0.196298461018714,-0.244428807073374,0.195162566683928,0.131880782659899,0.0888616017849322,0.395934380140157,-0.2112389439794,-0.129340875897782,0.411472020968958,0.103771419599456,0.428053191039318,0.268667140640593,0.0541549629486899,-0.0436491831494833,-0.0133435633527889
"35",-0.129443361317968,0.249676725542378,-0.00532307782992465,0.00119841038565914,0.172720778351481,-0.0530823551142737,-0.221987230206014,-0.293201593635213,0.217478480901876,0.158798322654973,0.243354420288616,-0.164820413074552,0.0362392680084279,0.229067446842737,-0.0222486990387879,0.0612783933871786,0.216959496003415,-0.0554510041579416,-0.103762810758142,-0.393921525156893
"36",-0.0418241355514522,0.327562622171005,-0.436688024114884,-0.140177956270108,0.117873018536395,-0.198442123943361,-0.672643825128874,-0.553905133299578,-0.0370689605197565,0.121404428229176,0.341676094452207,-0.306926853076054,-0.31520593493976,0.315823228111119,-0.0255622202958433,0.206489738051178,0.0411568078784684,-0.425339382578956,-0.13724386082969,-0.343133638456572
"37",0.30115339355287,0.304832460729723,-0.0133805974069075,-0.0421061926123864,0.358756737508727,-0.026220285931223,-0.389306830661865,-0.135607182600513,0.317931527469888,0.172630350659238,0.43168440578535,-0.452776571727289,0.0375267614080274,0.311794231600763,-0.0451582594090448,0.307953256799398,0.141651838886891,0.0276495783166782,-0.121286513152527,-0.0561229435767127
"38",-0.108612751437347,0.392651865429495,-0.118076779113169,-0.154734947309828,0.358321864672549,0.0482621498124501,-0.365923318871491,-0.179531895052658,0.0813812546455743,0.273904829339761,0.407362561609474,-0.305411495807321,-0.21168449527916,0.225282076269597,-0.233824002543828,0.271881006207672,0.0897212196828287,-0.133292985182302,-0.322437072442196,-0.110967402967864
"39",-0.184736440493068,0.265266795583192,-0.273769927569376,0.022821420567531,0.0650335005383555,-0.137003246861341,-0.556237483088884,-0.00602979458128396,0.0434614840202114,0.178084968969332,0.190212575617333,-0.188218347559996,-0.235669971063806,0.281679766747997,-0.310253502274522,0.227925923373764,0.148435241768463,-0.129998455333001,-0.107855569197786,-0.268393933504379
"40",-0.145923494683598,0.0989160734179508,-0.233787323763499,-0.180631427188597,0.280484612833291,-0.136443347340073,-0.572574169971143,-0.271059483978622,0.282580563265742,0.204720280633633,0.211624270182898,-0.193011015828069,-0.207750301427924,0.425925913581362,-0.292821065881486,0.183969084523903,0.0664482917080819,-0.0680822579955687,-0.194344566131224,-0.0905110561979516
"41",0.0880132651550824,0.430414935893684,-0.0996632611094046,0.0443028365805464,0.253765800708348,-0.168590640381912,-0.370191039990021,-0.190744288855694,0.186772259337836,0.0440306643282764,0.153551582924782,-0.102337756009518,-0.206745449021516,0.369247694709429,-0.266404896969016,0.15420081107067,-0.144252486204725,-0.0579433879081402,-0.141669582785757,-0.276987382379787
"42",0.0550529295436494,0.218794567369464,0.083811767992496,-0.300638768429863,0.160069633011578,-0.197522532303731,-0.4049772869362,-0.330925053057056,0.0166701719323397,0.371254832241507,0.540810168632794,-0.159511022893432,-0.0724689103637834,0.370828820624985,0.00626200396587181,0.252892626188759,0.0609044486510692,-0.15197264621539,-0.222652120317557,-0.190278512324227
"43",-0.118299419347031,0.16952389369103,-0.0882594401290322,-0.0477766263288359,0.197368334326459,-0.348421824254508,-0.111257169017653,-0.101955145627436,0.00584500199667598,0.243033456563685,0.250831885034298,-0.319025885679394,-0.129083458498091,0.252425189825709,-0.206454743466319,0.18018766822398,0.155463583976145,0.0315702325852426,-0.191755086855452,-0.152803173645912
"44",0.0186647860530035,-0.0319435185747014,-0.144117054955518,-0.224132432105556,-0.0235058351801985,-0.343320443347748,-0.349996540353219,-0.284774249165518,0.0694708604396444,-0.0132001285740847,0.16799553620459,-0.407460196651714,-0.317540810447066,0.233370295328552,-0.190173540853791,0.301593618792693,0.0790696879120685,-0.2066104146716,-0.227101174837453,-0.366485207566235
"45",-0.135886921774001,0.230871653425694,-0.443027332297132,-0.260918937020623,0.345993443422785,-0.299048201941817,-0.539467670216743,-0.122236280901646,-0.0354272982850787,-0.0524862994879343,0.143624943270023,-0.514359847424241,-0.396861975343546,0.321066878866251,0.0622024342494115,0.108662779543327,0.094799996846417,-0.160739182479487,-0.249766142953434,-0.249724775625888
"46",0.0544609884662144,0.321630385417136,-0.436311568578685,-0.0435471322511416,0.286504883274259,-0.238280354024485,-0.647306389982661,-0.20138348950392,-0.131539430560243,0.0849066549937299,0.339336227362606,0.0146212226810762,-0.183618209047104,0.523256703769365,-0.302038024475036,0.223327093349557,-0.0837091625020414,-0.0879133842899864,0.0702864724771498,-0.0873859977452413
"47",0.263594827919815,0.282753696274091,-0.337557211442342,-0.208375331057393,0.23328293426499,-0.145584299705327,-0.488003904197827,-0.436744865514758,0.0703396894247127,0.105580033462737,0.204244771715298,-0.0373036434166038,-0.192653984044532,0.405915193257571,0.0502440445133247,0.29578112901646,0.0415971912119845,-0.134934041659715,-0.269379496138866,-0.103245332557851
"48",-0.0973995421049669,0.380132187049467,0.107121393242837,0.0178642295215719,0.191591610686895,0.180651838604348,-0.416639372909155,-0.532179219998805,-0.143263897991268,0.19791663070113,0.179846509904538,-0.454956507462695,-0.292126252827447,0.17045967987825,0.021264586534674,0.219820616471277,0.0875453223534935,-0.0690509364222115,-0.203419229344097,-0.336731502346137
"49",-0.126757887201502,0.418337476827407,-0.141155849226622,0.0796543667944001,0.241710517044511,-0.307768499164149,-0.13292778004077,-0.0791763772787898,-0.0084360172162981,0.147312915912183,0.134327733921913,-0.471700698330998,-0.269157227371525,0.147811711736914,-0.113782490307733,0.300404481290664,0.189619148272017,-0.221083655634339,-0.121753808439132,-0.492881734490223
"50",-0.251720508729372,0.3853886944629,-0.317642417121246,0.0397794208685182,0.212818435630901,-0.193810794337592,-0.421042433144009,-0.149995479449947,0.230776167237761,0.168704171122236,0.191763709506447,-0.244913252526167,0.0543481857682607,0.222972377605088,-0.0331627052150621,0.125342397557102,-0.0702428121906698,-0.144707717509118,-0.123831768985203,-0.192879560241546
"51",-0.145614653767263,0.249466007771807,-0.134058858747285,-0.182732713604351,0.218740364222232,-0.0111378437553196,-0.381986704911985,-0.186020997013705,0.194640194749853,0.228571793071158,0.13340115464158,-0.304042125548136,-0.2380226593443,0.188282598906476,0.055153658002049,0.288687995188704,-0.137853649614794,-0.0465423708053986,-0.0331439157974412,-0.244877670910582
"52",-0.121781903028376,0.511642917151415,-0.178534480770234,0.00698832582490137,0.128929997019534,-0.0263469776489123,-0.509409360686785,-0.155234598768933,0.0605938115380729,0.281112533162042,0.410913718513678,-0.38440448347599,-0.167920602047705,0.452321035468933,-0.137153433456919,0.178563276221958,-0.169701073794837,0.0416687320731494,-0.444247797323546,-0.167832833056805
"53",-0.280489145878082,0.359771457367421,0.00385261528683296,-0.004655295589297,-0.00321633326765375,-0.23686065549976,-0.498377068858147,-0.205303364749545,-0.056126697430722,0.18951403330476,0.266204627524904,-0.236302205603735,-0.599360677124039,0.117006706982504,-0.290054027125276,0.130528917734686,-0.0583625317473752,-0.121753678975937,-0.061708668062697,-0.105743850365698
"54",-0.0305203758935308,0.213771997165202,-0.198484875994785,-0.265995958160045,0.185919784990668,-0.111455930392281,-0.361446116779778,-0.418484972159706,0.00602102838753908,0.120895955576287,0.348036243717787,-0.459762016403116,-0.252487360582007,0.186427465579974,-0.196930644726797,0.132950828597247,0.0985909506054529,-0.084778315186129,-0.0382483164427107,-0.197345456484802
"55",-0.075327885073123,0.333644701509756,-0.184937990898083,-0.129381933011597,0.0825416443813813,-0.0895753425025684,-0.599765746825599,-0.154400683359467,-0.0133711869962358,0.179324227496535,0.251207935098708,-0.139780347021934,-0.159478902302272,0.22526173287011,-0.125441280401708,0.113090946937212,0.118627983239894,-0.154480407103893,-0.0967677320287133,-0.00992050568488496
"56",0.16903055477165,0.143814168966806,-0.0275221288040867,-0.210604735219287,0.0651565944854173,-0.0996142892275856,-0.301747906244982,-0.0816971249591351,0.0674991221809916,0.0418344660317141,0.426572123854568,-0.151020832689312,-0.343886508312513,0.336172760201408,-0.0561836227510533,-0.0274313496574588,0.125154128649098,0.0549745730258062,0.0386210455028628,-0.116875952684396
"57",0.037687112419974,0.213129749965494,-0.108562245735411,-0.018340778001488,0.088273935830582,-0.060831486024696,-0.409141715380991,-0.370455081015904,0.101446922405483,0.217508752150911,0.296748650037517,-0.204905466983969,-0.104767982743319,0.498085266187549,-0.295695442267635,0.240878969902246,0.221467894202136,-0.194812531777035,-0.101549920133345,-0.100304470747604
"58",-0.0020656938037594,0.249895927574418,-0.175394099521016,-0.020011388937185,0.11855791106134,0.232679232333284,-0.358386812836913,-0.294674054453913,-0.117170499078853,0.222819991181694,0.278264114507316,-0.343709054697524,-0.462319461585192,0.49766407220606,-0.0287701782081433,0.211248356427798,0.0634642004550207,0.00634677904558209,-0.323963811738307,0.0194293524108924
"59",0.177803987288352,0.323674257441155,-0.333962030205017,0.0132265113521022,0.0346488270581021,-0.00642974790436185,-0.530965149032923,-0.215993440278573,0.108015808883737,-0.0482490426951094,0.252183930969351,-0.335201511879227,-0.348375157190141,0.276318106343191,-0.166629902925533,0.220696970325437,0.111848781622793,-0.175168593611908,-0.121743106997768,0.0370011573920091
"60",0.0405336135835298,0.175239182644826,-0.129925087014138,0.0158998067141545,0.0379742055828556,-0.0227144012382565,-0.357756643353327,-0.42922495252806,-0.0154647158825831,0.142052849652544,0.153875978999044,-0.37731770577313,-0.246302266030698,0.278780940274764,-0.0728863521587832,0.0925697849188178,0.096417184566253,-0.155644900246682,-0.156779374440879,-0.15957263842524
"61",0.156675146438299,0.349164253724018,0.0810426901361044,-0.145178249216907,0.270557658430986,-0.154814538524252,-0.332145462386806,-0.225411577753269,0.0694089805046507,0.294747960041919,0.214317743709002,-0.273783327385231,-0.122092649985949,0.340708806103618,-0.163587322760519,0.178792145669145,-0.140334153634458,0.0560140776912115,-0.23122024564389,-0.143072036668105
"62",0.0759862155389954,0.364538594750497,-0.241375029594096,-0.176543298317274,0.139827825476147,-0.104649744657602,-0.201102738102861,-0.203165463109436,-0.0024142616902752,0.280781996639137,0.388382614645596,-0.193240656360952,-0.205091994854875,0.283684177624142,-0.0358483308546629,0.242647272579524,0.013347026858149,0.076913589696392,-0.12808256858317,-0.129815055920924
"63",-0.00896708228967893,0.160777868317726,-0.523655642596468,-0.037496237630483,-0.00261023943184951,-0.166103944835037,-0.544401583421781,-0.0686613716703958,-0.0352885695556766,0.0403248053037133,0.138688050775184,-0.569109099962447,-0.347826370109687,0.188748142147739,-0.207949387486922,0.163369022190717,0.0962454039706293,-0.311988697925833,-0.270813752173428,-0.0693258391312059
"64",0.00488409391823162,0.424964605354925,-0.049701743450847,-0.242888603464799,0.218498821377046,-0.276675665277121,-0.546049194656305,-0.0865698659024763,0.0159213446724543,0.179646195365324,0.184457253305867,-0.39489749542719,-0.000171798979737344,0.330077154262333,-0.329540849468322,0.084264777060723,-0.0377461762543579,-0.168414004850263,-0.0626783505025803,-0.0935205835020032
"65",-0.0256450664992831,0.184744740615904,-0.268380433432118,0.0128922685964994,0.206589758104985,-0.220070582522377,-0.292785765962237,0.107057778615391,-0.0866911961391752,0.25041503075299,0.439434364514604,-0.281911889022982,-0.354578838259849,0.469376486672274,-0.151304408883894,0.241487879368037,-0.045064431287735,0.0898858744760109,-0.0651895916982544,-0.142452901608508
"66",-0.0281903959224397,0.258586495494519,-0.255421428491766,-0.0488371997484321,0.135865446738888,0.170181125517787,-0.337653505028397,-0.256721257397835,0.143377925086754,0.072110001393018,0.436498297489892,-0.210339739010421,-0.276380649180171,0.502657715332148,-0.336612666832081,0.204263949082854,0.171720798224377,0.0445027639999522,-0.0951941746689993,-0.254417985089334
"67",0.0596831031937266,0.264121566069887,-0.321134134441676,-0.188761761748554,0.164779301962469,0.0253914275412562,-0.290494016650621,-0.460163552271034,-0.0918893537272181,0.167509245957095,0.324540960326703,-0.344358520196677,-0.184130054183679,0.573419570052479,-0.235603156052009,0.0369389970880274,-0.0798936675754112,-0.0926735545670394,-0.30308442715025,-0.103898406765837
"68",-0.103279831251811,0.112692552551237,-0.322417843937075,-0.242152283242328,0.0336272780327743,0.0644948571708814,-0.564290073792243,-0.375406454185064,-0.145598903125944,0.17886443309993,0.218187527237928,-0.352663293438164,-0.17165410488789,0.282106266259402,-0.179144208082002,0.0968516528768332,0.0436677357268007,-0.15452908494694,-0.466810424506825,-0.356872071941886
"69",-0.0787033040699094,0.530543328421516,-0.232502895366834,0.115983400155881,0.0797022024424991,-0.0593839071642735,-0.341184198387403,-0.354847697168808,-0.0125263342027064,0.112041861511065,0.196839398600788,-0.198671163916991,0.0844497377664731,0.507296885828884,-0.190511718129849,0.130271922453325,-0.0182801179666528,-0.021506609113104,-0.0309777635568293,-0.0863856417238416
"70",-0.233703205576791,0.214097724937637,-0.218355997835038,0.100405624019476,0.428283289692814,0.0260464231366509,-0.426241980388786,-0.431551607061657,-0.0449189761572744,0.10477588546007,0.256079121857066,-0.184030210541323,-0.244379542247195,0.52550646153869,0.0028543212067078,-0.0689323520835552,0.148090982570119,-0.188078362958669,-0.0690740134790964,-0.00706776305152191
"71",-0.120926577641003,0.474122080008359,-0.231168162300812,-0.142258559715893,0.101192784813372,0.0912480404582596,-0.40881200696868,-0.339532015027284,0.18499509774789,0.286811052289201,0.320273601460484,-0.403045368155919,-0.507695861817453,0.421824602428737,-0.100495593024582,0.296161522405588,-0.0685483607078117,-0.0219613981846732,-0.107369914559914,-0.0764357518891479
"72",-0.115028173169546,0.185673500594097,-0.036531169875132,-0.332288775844539,0.0717987654894814,-0.111871316365885,-0.434281467757465,-0.369075652281513,0.127745368649445,0.205156532310789,0.237273537045776,-0.21396781710129,-0.196476010586274,0.348133607505363,0.0308391516853145,0.257352737462105,-0.105162796096639,-0.0420380983230298,-0.113530454905274,-0.0262731662318095
"73",0.00810479164124618,0.357865707143189,-0.274256433732175,-0.0915187446541868,0.113120589611995,-0.521124861294179,-0.328782022186949,-0.419038242573187,0.0655541884165724,0.215726746770251,0.299891376370171,-0.498556954370864,-0.350145509670167,0.369789793881456,-0.10249486879784,0.21328642384028,-0.0533132275450551,-0.129836818355423,-0.209276902023853,-0.188711462196576
"74",-0.0588947317994868,0.340856803412306,-0.141821698710794,-0.0658551585687939,0.157331864244193,-0.291845956529184,-0.249168935422669,-0.228956263014324,0.0623811055967306,0.179363973076037,0.156542106871783,-0.332080519149514,-0.0164780511687699,0.403859007598607,-0.255208496890969,0.0125144932211049,-0.171656970704733,-0.233413065687636,-0.0768321280262544,-0.121716015093162
"75",0.141335399664414,0.441416741735418,-0.142006400155187,-0.175937380057581,0.178822350524997,-0.0340130213851194,-0.406175755789151,-0.208821129934957,-0.130284301512102,0.317748526570529,0.278234013513186,-0.180482087526031,-0.401350590157584,0.390609396213372,-0.183275079074871,0.205956451556463,-0.249663461841551,-0.0674281727410741,-0.120351463706394,-0.0441704057596319
"76",0.0839593475394037,0.183914951821957,-0.0609485590908912,-0.0768009044195827,0.268798909957332,-0.113208696235029,-0.170121087684288,-0.0539083698484866,-0.0952972787458583,0.181600857430172,0.248620249575857,-0.380461163990626,-0.158954191352305,0.28784913662372,-0.220512747421567,0.227478941322166,0.0347211315139099,-0.126050555786964,0.0230088691116587,-0.223683653724684
